assessmentId,internalTaxonId,scientificName,code,name,note
92836351,22679961,Cyanochen cyanoptera,1.2,Resource & habitat protection,"Protect important breeding and non-breeding sites, in both strictly protected areas and in multiple use community led conservation units. 
</P>"
92836351,22679961,Cyanochen cyanoptera,5.1.3,Sub-national level,"Encourage the authorities to control hunting, perhaps through dialogue with the Chinese Embassy (Y. Abebe in litt. 2012)."
92836351,22679961,Cyanochen cyanoptera,4.3,Awareness & communications,"Raise awareness of the threat now posed by hunting, perhaps through dialogue with the Chinese Embassy (Y. Abebe in litt. 2012)."
92844858,22680121,Hymenolaimus malacorhynchos,5.3,Private sector standards & codes,Establish protocols to prevent the introduction of Didymo or avian disease into new catchments. 
92844858,22680121,Hymenolaimus malacorhynchos,3.2,Species recovery,Establish a series of Recovery Sites across the range of the species that can be managed in conjunction with communities or have existing management in place (Glaser <i>et al</i>. 2010).
92844858,22680121,Hymenolaimus malacorhynchos,2.1,Site/area management,Eight Security Sites to be established with the aim to secure at least 50 pairs in each and Recovery Sites to be established across both islands (Glaser <i>el al.<i> 2010).
92844858,22680121,Hymenolaimus malacorhynchos,3.3.1,Reintroduction,Use captive-bred birds to continue to re-stock declining populations on the North and South Islands (Scrimgeour 2015).
92844858,22680121,Hymenolaimus malacorhynchos,1.1,Site/area protection,Protect existing habitat through legal protection and advocacy (Adams <i>et al</i>. 1997).
92844858,22680121,Hymenolaimus malacorhynchos,3.4.1,Captive breeding/artificial propagation,Translocation outline document and Breeding for Release Strategy (Scrimgeour 2015). Collar and Butchart (2013) suggested that captive breeding should be considered.
92844858,22680121,Hymenolaimus malacorhynchos,4.3,Awareness & communications,Include local communities in advocacy activities; ensure information is shared effectively and include local people in protection activities (Glaser <i>et al</i>. 2010).Communication and Advocacy plan developed (Buck 2016).  Whio Forever Education Resource  (DOC 2016)
92845212,22680127,Salvadorina waigiuensis,4.3,Awareness & communications,"Address hunting through public awareness programmes.

</P>"
92849560,22680214,Anas luzonica,2.3,Habitat & natural process restoration,Recreate natural marsh habitat at Candaba. 
92849560,22680214,Anas luzonica,2.1,Site/area management,"Develop a management plan for the remaining wetland habitat at Lake Naujan.

</P>"
92849560,22680214,Anas luzonica,1.1,Site/area protection,"Afford protected status to key sites (e.g. Candaba, Polillo) and enforce hunting restrictions
</P>"
92850618,22680225,Anas melleri,1.1,Site/area protection,"Protect remaining areas of least-modified wetlands at Lake Alaotra. 

</P>"
92852755,22680252,Anas bernieri,1.1,Site/area protection,"Ensure adequate protection of nesting, moulting and dry-season sites<B><SUP>17</SUP></B>. 
</P>"
92852755,22680252,Anas bernieri,2.1,Site/area management,Trial the provision of nest boxes.
92853554,22680280,Anas aucklandica,2.2,Invasive/problematic species control,Promote the removal of predators from the Auckland Islands to allow for future reintroductions (McClelland 1993). 
92853554,22680280,Anas aucklandica,3.4.1,Captive breeding/artificial propagation,"Collar and Butchart (2013) suggested that captive breeding should be considered.
"
92853554,22680280,Anas aucklandica,3.3.1,Reintroduction,Promote the removal of predators from the Auckland Islands to allow for future reintroductions (McClelland 1993). 
92853554,22680280,Anas aucklandica,4.3,Awareness & communications,Promote the recovery of the species and the importance of predator-free island ecosystems.
92854679,22680306,Anas eatoni,2.2,Invasive/problematic species control,"Eradicate cats from breeding islands where feasible, e.g. Cochons Island<B><SUP>2</SUP></B>.
</P>"
92866714,22680572,Turnix olivii,3.2,Species recovery,"Determine an effective conservation management strategy for known populations.

</P>"
92866714,22680572,Turnix olivii,3.4.1,Captive breeding/artificial propagation,"Capture at least 10 birds to establish a captive population.
</P>"
92874382,22680723,Picumnus spilogaster,2.1,Site/area management,"Effectively resource and manage existing and new protected areas, utilising emerging opportunities to finance protected area management with the joint aims of reducing carbon emissions and maximizing biodiversity conservation."
92874382,22680723,Picumnus spilogaster,5.1.2,National level,"Campaign against proposed changes to the Brazilian Forest Code that would lead to a decrease in the width of the areas of riverine forest protected as Permanent Preservation Areas (APPs), which function as vital corridors in fragmented landscapes. "
92874382,22680723,Picumnus spilogaster,6.3,Market forces,Increase market pressures for sound land management and prevention of forest clearance on lands unsuitable for agriculture.
92874382,22680723,Picumnus spilogaster,1.1,Site/area protection,Expand the protected area network to effectively protect IBAs.
92875031,22680733,Picumnus steindachneri,1.1,Site/area protection," *Support conservation groups currently working to protect forests in the region<B><SUP>5</SUP></B>.

</P>"
92875031,22680733,Picumnus steindachneri,2.1,Site/area management," *Control logging and habitat conversion in Alto Mayo Protected Forest, working with agricultural interests to protect the watershed.
</P>"
92875297,22680736,Picumnus varzeae,1.1,Site/area protection,Expand the protected area network to effectively protect IBAs.
92875297,22680736,Picumnus varzeae,2.1,Site/area management,"Effectively resource and manage existing and new protected areas, utilising emerging opportunities to finance protected area management with the joint aims of reducing carbon emissions and maximizing biodiversity conservation."
92875297,22680736,Picumnus varzeae,6.3,Market forces,Increase market pressures for sound land management and prevention of forest clearance on lands unsuitable for agriculture.
92875297,22680736,Picumnus varzeae,5.1.2,National level,"Campaign against proposed changes to the Brazilian Forest Code that would lead to a decrease in the width of the areas of riverine forest protected as Permanent Preservation Areas (APPs), which function as vital corridors in fragmented landscapes. "
92900717,22681293,Colaptes fernandinae,3.2,Species recovery,"Fit nest-boxes to live palms within and around present nesting areas<SUP>4</SUP>.

</P>"
92900717,22681293,Colaptes fernandinae,2.2,Invasive/problematic species control,"Establish a management plan to reduce the feral cats, at least in the area where this species is present in Zapata Peninsula (Kirkconnell 2013). Consider controlling West Indian Woodpeckers at key sites to reduce conpetition for nest sites."
92900717,22681293,Colaptes fernandinae,4.3,Awareness & communications,"Increase environmental education in Zapata region. Design and distribute posters in villages around the Zapata Swamp to raise awareness of the importance and vulnerability of this species and others such as <I>A. leucocephala</I><SUP>4</SUP>. 
</P>"
92900717,22681293,Colaptes fernandinae,1.1,Site/area protection,"Protect the most important sites where this species breeds, including Bermeja, San Blas, Mera and Peralta )Kirkconnell 2013)."
92900717,22681293,Colaptes fernandinae,2.1,Site/area management,Increase the amount of dead palms through habitat management (Kirkconnell 2013).
92900717,22681293,Colaptes fernandinae,5.4.3,Sub-national level,Increase the number of forest guards and patrol the most important breeding sites of this species during the day and in a regular manner (Kirkconnell 2013).
92902924,22681360,Celeus galeatus,1.1,Site/area protection,"*Increase the area of suitable habitat with protected status. 
</P>"
92911785,22681585,Mulleripicus pulverulentus,1.1,Site/area protection,"<B>Promote the protection of large tracts of its range, particularly the in Myanmar which is thought to be a population stronghold<SUP>2</SUP>. Stop selective logging in mature stands of sal Shorea robusta in Himalayan foothills (Kumar & Shahabuddin 2012). Consolidate existing old-growth forest along the Himalayan foothills by restoring contiguity at the landscape level through reworking management plans and initiating restoration (Kumar & Shahabuddin 2012).</B>
<B>
</P>"
92922084,22681832,Lybius chaplini,4.3,Awareness & communications,"Using the species as a figurehead, make local people aware of the importance of the preservation of <I>Ficus sycomorus. </I>
</P>"
92925684,22681914,Capito hypoleucus,2.3,Habitat & natural process restoration,Encourage the reforestation of pastures and other formerly forested areas.
92925684,22681914,Capito hypoleucus,1.1,Site/area protection,Increase the area of primary forest within the species's range that is protected.
92925988,22681917,Capito dayi,5.1.2,National level,"Campaign against proposed changes to the Brazilian Forest Code that would lead to a decrease in the width of the areas of riverine forest protected as Permanent Preservation Areas (APPs), which function as vital corridors in fragmented landscapes. "
92925988,22681917,Capito dayi,6.3,Market forces,Increase market pressures for sound land management and prevention of forest clearance on lands unsuitable for agriculture.
92925988,22681917,Capito dayi,1.1,Site/area protection,Expand the protected area network to effectively protect IBAs.
92925988,22681917,Capito dayi,2.1,Site/area management,"Effectively resource and manage existing and new protected areas, utilising emerging opportunities to finance protected area management with the joint aims of reducing carbon emissions and maximizing biodiversity conservation."
92926214,22681920,Capito quinticolor,1.1,Site/area protection,"Effectively protect and manage protected areas where the species occurs.

</P>"
92932045,22682153,Ramphastos tucanus,6.3,Market forces,NA
92932045,22682153,Ramphastos tucanus,1.1,Site/area protection,NA
92932045,22682153,Ramphastos tucanus,5.1.2,National level,NA
92932045,22682153,Ramphastos tucanus,3.1.1,Harvest management,NA
92932045,22682153,Ramphastos tucanus,2.1,Site/area management,NA
92934956,22682206,Galbula pastazae,1.2,Resource & habitat protection,"Designate a protected area in the Cordillera del C&oacute;ndor and involve local people in the land-use management of this region<SUP>7</SUP>. 


</P>"
